id_facility,id_inspection,date,type
767,54700,2009-03-10,Routine
767,60684,2008-10-17,Reinspection
767,60683,2008-10-15,Routine
767,14718,2008-03-26,Routine
768,275682,2017-02-14,Routine
768,231957,2016-09-22,Routine
768,231878,2016-05-04,Routine
768,195124,2015-10-22,Routine
768,194932,2015-02-04,Routine
768,170949,2014-09-08,Routine
768,170867,2014-03-10,Routine
768,170817,2013-11-21,Routine
768,170673,2013-03-19,Routine
768,82820,2012-10-17,Routine
768,95987,2012-07-05,Routine
768,95897,2012-03-14,Routine
768,87902,2011-09-06,Routine
768,87814,2011-05-10,Routine
768,38736,2010-06-17,Routine
768,38716,2010-02-25,Routine
768,60841,2009-05-11,Routine
768,36992,2009-01-26,Routine
768,10895,2008-07-27,Routine
768,981,2008-03-19,Routine
769,269979,2017-09-11,Routine
769,269776,2017-02-13,Routine
769,215993,2016-08-09,Routine
769,215914,2016-03-21,Routine
769,199009,2015-09-23,Routine
769,198910,2015-04-21,Routine
769,171024,2014-12-01,Routine
769,174909,2014-04-16,Routine
769,180767,2013-09-10,Routine
769,180684,2013-04-15,Routine
769,156706,2012-12-09,Routine
769,82745,2012-09-04,Routine
769,88054,2012-04-10,Routine
769,38558,2011-12-22,Routine
769,83862,2011-05-11,Routine
769,83782,2011-01-20,Reinspection
769,38146,2010-12-13,Routine
769,83692,2010-06-23,Reinspection
769,37918,2010-05-24,Routine
769,60876,2009-11-15,Routine
769,37224,2009-05-11,Routine
769,36920,2008-12-09,Routine
769,14702,2008-03-06,Routine
77,269886,2017-06-01,Routine
77,215909,2016-03-11,Routine
77,198946,2015-06-04,Routine
77,83489,2014-06-02,Routine
77,180703,2013-05-03,Routine
77,87994,2012-02-16,Routine
77,95715,2011-04-20,Routine
77,37883,2010-05-13,Routine
77,37367,2009-07-16,Routine
77,54676,2008-09-05,Routine
770,299672,2017-10-17,Routine
770,243798,2016-05-12,Routine
770,231689,2015-05-11,Routine
770,180948,2014-07-01,Routine
770,166791,2013-08-12,Routine
770,115744,2012-01-31,Routine
770,38415,2011-08-23,Routine
770,37909,2010-05-20,Routine
770,66723,2009-02-27,Routine
770,18684,2008-02-13,Routine
773,271712,2017-09-11,Reinspection
773,271711,2017-07-07,Routine
773,243685,2016-02-08,Routine
773,231691,2015-05-14,Routine
773,180862,2014-03-13,Routine
773,166722,2013-04-01,Routine
773,115713,2012-01-06,Routine
773,87835,2011-06-03,Routine
773,74724,2010-04-16,Routine
773,60716,2009-01-26,Routine
773,10666,2008-01-11,Routine
776,275819,2017-06-20,Routine
776,275678,2017-02-10,Routine
776,259677,2016-10-03,Routine
776,231921,2016-06-23,Routine
776,130106,2015-09-10,Routine
776,181099,2015-03-16,Routine
776,194868,2014-10-27,Routine
776,194668,2014-02-11,Routine
776,170781,2013-09-19,Routine
776,170700,2013-04-18,Routine
776,150693,2012-11-19,Routine
776,96000,2012-08-03,Routine
776,95908,2012-03-26,Routine
776,87877,2011-08-09,Routine
776,85908,2011-03-25,Routine
776,85800,2010-10-28,Routine
776,85685,2010-03-26,Routine
776,58840,2009-08-24,Routine
776,58748,2009-03-17,Routine
776,10824,2008-05-13,Routine
776,10670,2008-01-14,Routine
777,256900,2017-07-25,Routine
777,256749,2017-02-16,Routine
777,195386,2016-09-13,Routine
777,195241,2016-03-01,Routine
777,130060,2015-08-21,Routine
777,215670,2015-02-19,Routine
777,198681,2014-07-09,Routine
777,150911,2014-03-05,Routine
777,174769,2013-08-30,Routine
777,174715,2013-06-06,Reinspection
777,174707,2013-05-03,Routine
777,162705,2012-12-17,Reinspection
777,162682,2012-11-15,Routine
777,136684,2012-08-10,Routine
777,121825,2012-04-10,Routine
777,121692,2011-12-06,Routine
777,87864,2011-07-28,Routine
777,87768,2011-03-08,Routine
777,67035,2010-08-20,Routine
777,66950,2010-04-19,Routine
777,66834,2009-07-21,Routine
777,66746,2009-03-20,Routine
777,18778,2008-06-03,Routine
777,18692,2008-02-27,Routine
778,259829,2017-05-01,Routine
778,235718,2016-03-07,Routine
778,129855,2015-04-28,Routine
778,170995,2014-10-27,Routine
778,150811,2013-06-27,Routine
778,121757,2012-02-16,Routine
778,91689,2011-09-13,Routine
778,67073,2010-11-01,Routine
778,66868,2009-11-17,Routine
778,40710,2008-11-04,Routine
779,256939,2017-09-12,Routine
779,256779,2017-03-21,Routine
779,256685,2016-10-21,Routine
779,195254,2016-03-11,Routine
779,215841,2015-10-29,Routine
779,215711,2015-05-05,Routine
779,198722,2014-09-04,Routine
779,150947,2014-05-08,Routine
779,174780,2013-09-23,Routine
779,168675,2013-02-22,Routine
779,136744,2012-10-12,Routine
779,82700,2012-07-11,Routine
779,91738,2012-03-01,Routine
779,38384,2011-08-01,Routine
779,38183,2011-01-25,Routine
779,38017,2010-08-31,Reinspection
779,83713,2010-08-02,Routine
779,80716,2010-01-25,Routine
779,38684,2009-09-14,Routine
779,60847,2009-05-18,Routine
779,60722,2009-02-05,Routine
779,18810,2008-07-30,Routine
779,18736,2008-04-11,Routine
780,249803,2017-02-17,Routine
780,198982,2015-07-22,Routine
780,148691,2013-05-30,Routine
780,115699,2011-11-29,Routine
780,37549,2009-11-03,Routine
781,259851,2017-05-17,Routine
781,259757,2017-02-14,Routine
781,266687,2016-10-19,Routine
781,215913,2016-03-21,Routine
781,199039,2015-10-19,Routine
781,198867,2015-03-23,Routine
781,174961,2014-07-07,Routine
781,174884,2014-03-24,Routine
781,83190,2013-08-06,Routine
781,83006,2013-04-19,Routine
781,82768,2012-09-22,Routine
781,88081,2012-05-29,Routine
781,87978,2012-02-01,Routine
781,83905,2011-08-04,Routine
781,83833,2011-04-13,Routine
781,83715,2010-08-03,Routine
781,80775,2010-03-25,Routine
781,37575,2009-11-18,Routine
781,37117,2009-03-23,Routine
781,36782,2008-09-30,Routine
781,806,2008-01-04,Routine
783,256908,2017-08-03,Routine
783,215782,2015-08-24,Routine
783,83267,2013-09-23,Routine
783,38519,2011-12-01,Routine
783,37596,2009-12-01,Routine
789,130342,2016-03-11,Routine
789,194866,2014-10-23,Routine
789,74964,2012-08-03,Routine
789,37766,2010-03-12,Routine
789,10701,2008-02-07,Routine
793,269977,2017-09-07,Routine
793,269806,2017-03-16,Routine
793,266695,2016-10-26,Routine
793,215939,2016-04-28,Routine
793,199076,2015-11-17,Routine
793,198865,2015-03-19,Routine
793,203667,2014-10-09,Routine
793,174893,2014-04-01,Routine
793,180781,2013-10-01,Routine
793,180683,2013-04-15,Routine
793,156700,2012-12-02,Routine
793,88144,2012-08-23,Routine
793,88056,2012-04-17,Routine
793,87945,2011-12-06,Routine
793,85887,2011-03-02,Routine
793,85757,2010-08-24,Routine
793,85687,2010-03-30,Routine
793,58841,2009-08-24,Routine
793,58774,2009-04-21,Reinspection
793,58749,2009-03-17,Routine
793,58683,2008-09-18,Routine
793,10785,2008-04-08,Routine
798,275766,2017-05-16,Routine
798,243845,2016-06-22,Routine
798,229716,2015-06-23,Routine
798,194813,2014-08-28,Routine
798,170725,2013-06-11,Routine
798,95963,2012-05-24,Routine
798,87795,2011-04-15,Routine
798,62745,2010-11-06,Routine
798,58798,2009-06-01,Routine
798,14735,2008-05-01,Routine
8,275899,2017-09-15,Routine
8,130512,2016-08-30,Routine
8,195091,2015-09-22,Routine
8,170952,2014-09-11,Routine
8,150843,2013-09-17,Routine
8,121828,2012-04-12,Routine
8,95680,2011-02-23,Routine
8,80795,2010-04-15,Routine
8,40759,2009-03-12,Routine
8,36738,2008-09-09,Routine
800,231931,2016-08-08,Routine
800,194863,2014-10-21,Routine
800,74957,2012-05-04,Routine
800,60889,2010-01-18,Routine
800,996,2008-03-25,Routine
801,275723,2017-04-04,Routine
801,269718,2016-12-01,Routine
801,195298,2016-05-17,Routine
801,215860,2015-11-30,Routine
801,215729,2015-06-02,Routine
801,198754,2014-10-06,Routine
801,150949,2014-05-13,Routine
801,174802,2013-11-04,Routine
801,174711,2013-05-08,Routine
801,162701,2012-12-10,Routine
801,74965,2012-08-30,Routine
801,91754,2012-04-10,Routine
801,38416,2011-08-23,Routine
801,99702,2011-05-23,Routine
801,85821,2010-11-30,Routine
801,85703,2010-05-11,Routine
801,58864,2009-09-24,Routine
801,58782,2009-04-30,Routine
801,36846,2008-10-27,Routine
801,14784,2008-06-11,Routine
803,275777,2017-05-25,Routine
803,243763,2016-04-18,Routine
803,231721,2015-07-08,Routine
803,180925,2014-05-28,Routine
803,166753,2013-05-02,Routine
803,115806,2012-03-26,Routine
803,38181,2011-01-24,Routine
803,85672,2010-03-16,Routine
803,58717,2009-02-05,Routine
803,1047,2008-04-28,Routine
804,269959,2017-08-16,Routine
804,269793,2017-03-01,Routine
804,257672,2016-09-26,Reinspection
804,130515,2016-08-31,Routine
804,215928,2016-04-12,Reinspection
804,130339,2016-03-14,Routine
804,199054,2015-10-27,Routine
804,198853,2015-03-10,Routine
804,198786,2014-12-08,Reinspection
804,198784,2014-12-03,Routine
804,174838,2014-02-11,Routine
804,83362,2013-11-25,Reinspection
804,83314,2013-10-23,Routine
804,180673,2013-04-08,Routine
804,140702,2012-10-05,Reinspection
804,140701,2012-10-04,Routine
804,82687,2012-06-29,Reinspection
804,115898,2012-06-28,Routine
804,88024,2012-03-14,Reinspection
804,87984,2012-02-07,Routine
804,115678,2011-11-03,Reinspection
804,115676,2011-11-01,Routine
804,85896,2011-03-15,Routine
804,85760,2010-08-30,Routine
804,58910,2010-01-15,Routine
804,58832,2009-08-04,Routine
804,58715,2009-02-03,Routine
804,58693,2008-11-06,Reinspection
804,58685,2008-09-22,Routine
804,6693,2008-03-24,Routine
806,276902,2017-09-19,Routine
806,275711,2017-03-23,Routine
806,269737,2016-12-20,Routine
806,195300,2016-05-18,Routine
806,215862,2015-12-01,Routine
806,215733,2015-06-09,Routine
806,198732,2014-09-12,Routine
806,150953,2014-05-21,Routine
806,174764,2013-08-22,Routine
806,166696,2013-02-27,Reinspection
806,160757,2013-01-24,Routine
806,162668,2012-10-23,Routine
806,62857,2012-06-07,Routine
806,62817,2012-02-12,Routine
806,99716,2011-06-16,Routine
806,85877,2011-02-16,Routine
806,85727,2010-06-16,Routine
806,58940,2010-02-26,Routine
806,58826,2009-07-28,Routine
806,58757,2009-03-26,Routine
806,58686,2008-09-23,Routine
806,10818,2008-05-07,Routine
808,275752,2017-05-02,Routine
808,251687,2016-10-07,Routine
808,181071,2015-02-10,Routine
808,194729,2014-04-21,Routine
808,170739,2013-07-12,Routine
808,150696,2012-11-27,Routine
808,87932,2011-11-02,Routine
808,87707,2010-12-13,Reinspection
808,87689,2010-11-09,Routine
808,37537,2009-10-22,Routine
808,14786,2008-06-13,Routine
809,250067,2017-10-16,Routine
809,256793,2017-04-03,Routine
809,263674,2016-09-28,Routine
809,243747,2016-04-11,Routine
809,231821,2015-12-21,Routine
809,198914,2015-04-29,Routine
809,181036,2014-11-03,Routine
809,180863,2014-03-13,Routine
809,166850,2013-11-13,Routine
809,83124,2013-06-26,Routine
809,164713,2012-12-10,Routine
809,115902,2012-07-12,Routine
809,115794,2012-03-15,Routine
809,87866,2011-07-29,Routine
809,62759,2010-12-05,Routine
809,58874,2009-10-26,Routine
809,14739,2008-05-05,Routine
813,256904,2017-07-27,Routine
813,256752,2017-02-21,Routine
813,269700,2016-11-07,Routine
813,195258,2016-03-16,Routine
813,215825,2015-10-14,Routine
813,215690,2015-04-02,Routine
813,198686,2014-07-14,Routine
813,150923,2014-03-24,Routine
813,174807,2013-11-14,Routine
813,174696,2013-04-23,Routine
813,160672,2012-10-26,Routine
813,121909,2012-07-03,Routine
813,121779,2012-03-10,Routine
813,83904,2011-08-02,Routine
813,83832,2011-04-13,Routine
813,83710,2010-07-19,Routine
813,80772,2010-03-23,Routine
813,60877,2009-11-15,Routine
813,37116,2009-03-23,Routine
813,18792,2008-06-24,Routine
813,805,2008-01-04,Routine
819,269958,2017-08-14,Reinspection
819,269942,2017-07-26,Routine
819,269821,2017-04-04,Routine
819,243895,2016-08-01,Routine
819,243736,2016-03-28,Routine
819,231801,2015-12-03,Routine
819,188672,2015-02-03,Routine
819,181023,2014-10-15,Routine
819,180872,2014-03-24,Routine
819,166854,2013-11-19,Reinspection
819,83313,2013-10-22,Routine
819,83039,2013-05-23,Reinspection
819,166742,2013-04-17,Routine
819,140700,2012-10-04,Routine
819,115875,2012-06-06,Routine
819,115746,2012-02-01,Routine
819,87912,2011-09-27,Routine
819,87779,2011-03-17,Routine
819,67009,2010-07-15,Routine
819,66931,2010-03-23,Routine
819,66842,2009-08-05,Routine
819,66750,2009-03-25,Routine
819,40678,2008-09-09,Routine
819,18724,2008-03-31,Routine
821,250008,2017-09-06,Routine
821,269799,2017-03-09,Routine
821,243889,2016-07-27,Routine
821,243723,2016-03-18,Routine
821,231805,2015-12-07,Routine
821,198834,2015-02-15,Routine
821,180972,2014-07-30,Routine
821,180832,2014-02-18,Routine
821,166799,2013-08-19,Routine
821,166686,2013-02-14,Routine
821,140687,2012-09-18,Routine
821,115847,2012-05-08,Routine
821,115750,2012-02-02,Routine
821,83909,2011-08-09,Routine
821,83797,2011-03-03,Routine
821,83712,2010-07-27,Routine
821,80742,2010-02-18,Routine
821,54720,2009-11-09,Routine
821,37334,2009-07-09,Routine
821,37144,2009-04-06,Routine
821,36757,2008-09-15,Routine
821,14730,2008-04-17,Routine
821,797,2008-01-03,Routine
822,259842,2017-05-11,Routine
822,235764,2016-04-22,Routine
822,194964,2015-03-19,Routine
822,170864,2014-03-06,Routine
822,150756,2013-03-29,Routine
822,121900,2012-06-22,Routine
822,38758,2011-08-08,Routine
822,85711,2010-05-27,Routine
822,58871,2009-10-27,Routine
822,10737,2008-03-10,Routine
823,249777,2017-01-17,Routine
823,207673,2015-02-13,Routine
823,148685,2013-04-02,Routine
823,87765,2011-03-04,Routine
823,60744,2009-02-23,Routine
824,269980,2017-09-12,Routine
824,269825,2017-04-10,Routine
824,266717,2016-11-14,Routine
824,215946,2016-05-04,Routine
824,199075,2015-11-16,Routine
824,198885,2015-04-02,Routine
824,188669,2014-11-24,Routine
824,83462,2014-04-08,Routine
824,180737,2013-06-19,Routine
824,162744,2013-02-06,Routine
824,136738,2012-10-06,Routine
824,88080,2012-05-23,Routine
824,87960,2012-01-18,Routine
824,87919,2011-10-11,Routine
824,99692,2011-05-06,Routine
824,85794,2010-10-25,Routine
824,58926,2010-02-09,Routine
824,58865,2009-09-29,Routine
824,58727,2009-02-25,Routine
824,58689,2008-09-30,Routine
824,999,2008-03-26,Routine
827,256922,2017-08-21,Routine
827,256781,2017-03-22,Routine
827,269714,2016-11-23,Reinspection
827,269708,2016-11-17,Routine
827,195305,2016-05-24,Routine
827,130211,2015-12-02,Routine
827,215732,2015-06-08,Routine
827,198728,2014-09-10,Routine
827,150959,2014-05-28,Routine
827,174811,2013-11-26,Reinspection
827,174800,2013-10-28,Routine
827,83052,2013-05-29,Routine
827,156713,2012-12-15,Routine
827,62886,2012-08-30,Routine
827,38795,2012-05-03,Reinspection
827,38793,2012-04-24,Routine
827,38551,2011-12-19,Reinspection
827,38492,2011-11-02,Routine
827,83887,2011-06-09,Reinspection
827,83886,2011-06-08,Reinspection
827,83851,2011-05-03,Routine
827,38129,2010-11-23,Routine
827,37904,2010-05-19,Routine
827,54726,2009-11-19,Routine
827,37231,2009-05-19,Routine
827,54685,2009-01-05,Reinspection
827,36890,2008-11-25,Routine
827,14722,2008-03-31,Routine
831,275862,2017-08-02,Routine
831,275688,2017-02-21,Routine
831,251690,2016-10-13,Routine
831,231927,2016-06-29,Routine
831,130061,2015-08-25,Routine
831,181069,2015-02-05,Routine
831,194817,2014-09-05,Routine
831,166880,2014-02-06,Routine
831,170786,2013-10-04,Routine
831,164727,2013-01-24,Routine
831,96014,2012-08-27,Routine
831,95939,2012-04-30,Routine
831,95846,2012-01-26,Routine
831,95813,2011-10-14,Routine
831,97725,2011-06-06,Routine
831,80968,2011-02-14,Routine
831,66985,2010-06-09,Routine
831,66899,2010-02-10,Routine
831,60843,2009-05-12,Routine
831,60728,2009-02-09,Routine
831,10864,2008-07-01,Routine
831,10762,2008-03-21,Routine
832,256878,2017-07-03,Routine
832,256733,2017-02-02,Routine
832,195371,2016-08-25,Routine
832,195223,2016-02-12,Routine
832,215770,2015-08-05,Routine
832,171037,2015-01-12,Routine
832,150968,2014-06-19,Routine
832,150889,2014-01-22,Routine
832,174757,2013-08-06,Routine
832,82962,2013-03-13,Routine
832,136725,2012-09-27,Routine
832,121892,2012-06-15,Routine
832,91747,2012-03-15,Routine
832,97723,2011-05-27,Routine
832,80973,2011-02-16,Routine
832,66978,2010-06-01,Routine
832,66888,2010-01-25,Routine
832,66847,2009-08-12,Routine
832,37176,2009-04-20,Routine
832,18791,2008-06-24,Routine
832,18686,2008-02-15,Routine
833,290690,2017-07-12,Routine
833,266752,2017-01-25,Routine
833,243852,2016-06-29,Routine
833,130319,2016-02-18,Routine
833,231787,2015-11-18,Routine
833,198795,2015-01-09,Routine
833,180961,2014-07-17,Routine
833,180822,2014-02-06,Routine
833,166782,2013-07-31,Routine
833,166693,2013-02-26,Routine
833,140685,2012-09-17,Routine
833,115862,2012-05-22,Routine
833,115753,2012-02-06,Routine
833,38516,2011-11-29,Reinspection
833,83941,2011-10-26,Routine
833,83845,2011-04-25,Routine
833,83737,2010-10-13,Routine
833,80753,2010-03-01,Routine
833,54708,2009-11-03,Routine
833,37148,2009-04-08,Routine
833,54679,2008-09-16,Routine
833,14673,2008-01-24,Routine
835,269918,2017-07-07,Routine
835,215971,2016-06-20,Routine
835,198952,2015-06-15,Routine
835,174911,2014-04-21,Routine
835,162748,2013-02-13,Routine
835,88172,2012-09-14,Routine
835,87858,2011-07-15,Routine
835,85823,2010-12-09,Routine
835,60788,2009-03-24,Routine
835,10774,2008-04-02,Routine
837,275718,2017-03-29,Routine
837,259708,2016-11-10,Routine
837,129908,2015-05-21,Routine
837,194898,2014-12-01,Routine
837,170803,2013-10-28,Routine
837,95936,2012-04-20,Routine
837,87928,2011-10-24,Routine
837,87709,2010-12-20,Routine
837,37517,2009-10-20,Routine
837,36865,2008-11-06,Routine
838,249808,2017-03-01,Routine
838,235715,2016-03-04,Routine
838,129905,2015-05-21,Routine
838,171012,2014-11-14,Routine
838,150851,2013-08-27,Routine
838,121737,2012-01-31,Routine
838,85879,2011-02-18,Routine
838,58822,2009-07-16,Routine
841,249804,2017-02-24,Routine
841,129896,2015-05-14,Routine
841,148693,2013-06-06,Routine
841,38201,2011-02-14,Routine
841,58735,2009-03-09,Routine
844,276904,2017-09-21,Routine
844,231911,2016-06-15,Routine
844,229692,2015-04-29,Routine
844,194760,2014-06-02,Routine
844,170691,2013-04-04,Routine
844,95929,2012-04-16,Routine
844,99678,2011-04-11,Routine
844,85704,2010-05-11,Routine
844,58831,2009-07-31,Routine
844,10779,2008-04-04,Routine
848,249882,2017-06-09,Routine
848,235759,2016-04-20,Routine
848,195051,2015-08-10,Routine
848,194940,2015-02-17,Routine
848,170965,2014-09-29,Routine
848,170857,2014-02-26,Routine
848,150774,2013-05-08,Routine
848,150709,2013-01-10,Routine
848,121957,2012-09-05,Routine
848,121845,2012-05-03,Routine
848,121728,2012-01-23,Routine
848,83900,2011-07-20,Routine
848,83813,2011-03-23,Routine
848,83706,2010-07-14,Routine
848,37726,2010-02-24,Routine
848,60819,2009-04-15,Routine
848,10813,2008-05-05,Routine
851,250037,2017-09-27,Routine
851,130340,2016-03-14,Routine
851,129892,2015-05-14,Routine
851,194831,2014-09-19,Routine
851,170776,2013-09-13,Routine
851,96037,2012-09-19,Routine
851,95807,2011-09-26,Routine
851,67068,2010-10-14,Routine
851,60815,2009-04-14,Routine
851,36674,2008-08-26,Routine
854,275824,2017-06-26,Routine
854,251763,2017-01-27,Routine
854,243948,2016-09-13,Routine
854,231898,2016-05-27,Routine
854,229742,2015-08-18,Routine
854,181072,2015-02-10,Routine
854,129712,2014-10-24,Routine
854,194684,2014-02-28,Routine
854,170787,2013-10-04,Routine
854,170677,2013-03-21,Routine
854,150695,2012-11-27,Routine
854,95949,2012-05-08,Routine
854,95857,2012-02-06,Routine
854,87892,2011-08-23,Routine
854,87785,2011-04-05,Routine
854,38003,2010-08-09,Routine
854,80725,2010-02-01,Routine
854,37492,2009-10-13,Routine
854,37035,2009-02-10,Routine
854,36833,2008-10-21,Routine
854,1133,2008-06-26,Routine
854,14694,2008-02-28,Routine
856,275728,2017-04-06,Routine
856,231828,2016-02-03,Routine
856,181090,2015-03-05,Routine
856,194728,2014-04-18,Routine
856,170699,2013-04-16,Routine
856,95914,2012-04-02,Routine
856,83834,2011-04-14,Reinspection
856,38231,2011-03-15,Routine
856,36972,2009-01-13,Routine
857,293701,2017-08-30,Routine
857,243694,2016-02-12,Routine
857,231675,2015-04-21,Routine
857,180825,2014-02-11,Routine
857,166689,2013-02-21,Routine
857,115788,2012-03-05,Routine
857,38778,2011-10-17,Routine
857,91668,2010-11-17,Routine
857,58887,2009-11-16,Routine
857,58696,2008-11-12,Routine
86,256837,2017-05-10,Routine
86,195194,2016-01-21,Routine
86,171044,2015-01-26,Routine
86,150928,2014-03-27,Routine
86,174719,2013-06-13,Routine
86,62824,2012-03-04,Routine
86,95702,2011-03-25,Routine
86,80901,2010-09-20,Routine
86,40831,2009-08-04,Routine
86,16670,2008-02-07,Routine
860,269933,2017-07-18,Routine
860,269804,2017-03-15,Routine
860,266702,2016-10-31,Routine
860,215934,2016-04-20,Routine
860,199034,2015-10-15,Routine
860,198890,2015-04-07,Routine
860,198777,2014-11-05,Routine
860,174896,2014-04-07,Routine
860,180795,2013-11-04,Reinspection
860,180782,2013-10-02,Routine
860,156710,2012-12-10,Routine
860,88120,2012-07-25,Routine
860,88042,2012-03-28,Routine
860,38775,2011-09-19,Routine
860,85895,2011-03-15,Routine
860,85798,2010-10-26,Routine
860,58849,2009-09-04,Routine
860,58783,2009-04-30,Routine
860,36799,2008-10-06,Routine
860,10794,2008-04-11,Routine
861,281676,2017-05-17,Routine
861,243770,2016-04-25,Routine
861,231742,2015-09-17,Routine
861,180950,2014-07-03,Routine
861,83081,2013-06-11,Routine
861,115883,2012-06-14,Routine
861,91686,2011-09-08,Routine
861,66999,2010-06-29,Routine
861,66799,2009-05-21,Routine
861,18808,2008-07-29,Routine
862,275814,2017-06-16,Routine
862,275700,2017-03-14,Routine
862,243887,2016-07-25,Routine
862,231847,2016-03-02,Routine
862,229732,2015-08-03,Routine
862,181054,2015-01-14,Routine
862,194782,2014-07-15,Routine
862,166866,2014-01-15,Routine
862,170756,2013-08-06,Routine
862,164718,2013-01-11,Routine
862,96015,2012-08-27,Routine
862,95956,2012-05-15,Routine
862,95865,2012-02-14,Routine
862,99695,2011-05-12,Routine
862,85862,2011-01-28,Routine
862,85718,2010-06-08,Routine
862,58922,2010-02-02,Routine
862,58866,2009-10-14,Routine
862,58799,2009-06-01,Routine
862,58700,2009-01-08,Routine
862,14807,2008-07-11,Routine
862,10769,2008-03-26,Routine
864,256757,2017-02-24,Routine
864,215698,2015-04-14,Routine
864,148695,2013-06-13,Routine
864,38216,2011-03-07,Routine
864,37564,2009-11-10,Routine
866,259853,2017-05-18,Routine
866,259754,2017-02-13,Routine
866,235829,2016-07-07,Routine
866,235680,2016-01-27,Routine
866,195040,2015-07-28,Routine
866,194926,2015-01-29,Routine
866,170988,2014-10-21,Routine
866,170882,2014-03-31,Routine
866,150834,2013-08-27,Routine
866,82895,2013-01-23,Routine
866,121974,2012-10-09,Routine
866,121886,2012-06-07,Routine
866,121759,2012-02-17,Routine
866,83893,2011-07-06,Routine
866,38221,2011-03-09,Routine
866,83699,2010-06-28,Routine
866,80719,2010-01-27,Routine
866,37366,2009-07-21,Routine
866,37135,2009-03-30,Routine
866,54678,2008-09-09,Routine
866,14666,2008-01-11,Routine
871,269951,2017-08-03,Routine
871,198980,2015-07-21,Routine
871,83332,2013-11-04,Routine
871,87784,2011-04-01,Routine
871,37365,2009-07-21,Routine
873,250117,2017-11-12,Routine
873,275746,2017-04-25,Routine
873,251732,2016-11-18,Routine
873,130468,2016-07-26,Routine
873,215849,2015-11-10,Routine
873,194975,2015-03-30,Routine
873,198785,2014-12-08,Routine
873,194738,2014-05-05,Routine
873,170778,2013-09-17,Routine
873,170693,2013-04-09,Routine
873,150694,2012-11-20,Routine
873,95995,2012-07-31,Routine
873,95912,2012-03-28,Routine
873,115690,2011-11-15,Routine
873,99682,2011-04-14,Routine
873,38118,2010-11-15,Routine
873,37900,2010-05-19,Routine
873,38689,2009-10-08,Routine
873,60812,2009-04-13,Routine
873,60706,2009-01-09,Routine
873,1116,2008-06-23,Routine
873,10735,2008-03-06,Routine
875,235728,2016-03-15,Routine
875,195113,2015-10-13,Routine
875,170933,2014-06-16,Routine
875,166698,2013-02-28,Routine
875,160670,2012-10-25,Routine
875,115680,2011-11-04,Routine
875,87693,2010-11-16,Routine
875,60854,2009-05-28,Routine
875,10893,2008-07-24,Routine
876,259847,2017-05-16,Routine
876,266746,2017-01-18,Routine
876,243877,2016-07-19,Routine
876,130313,2016-02-11,Routine
876,130199,2015-11-12,Routine
876,198900,2015-04-12,Routine
876,180975,2014-07-31,Routine
876,180842,2014-02-24,Routine
876,83159,2013-07-15,Routine
876,82934,2013-02-19,Routine
876,164675,2012-10-29,Routine
876,115910,2012-07-19,Routine
876,115810,2012-03-28,Routine
876,87869,2011-08-02,Routine
876,87772,2011-03-10,Routine
876,66993,2010-06-23,Routine
876,66909,2010-02-23,Routine
876,66797,2009-05-20,Routine
876,66688,2009-01-13,Routine
876,18755,2008-05-05,Routine
876,836,2008-01-09,Routine
879,235784,2016-05-13,Routine
879,148711,2014-01-23,Routine
879,82751,2012-09-07,Routine
879,60926,2010-08-12,Routine
879,14671,2008-01-18,Routine
88,269902,2017-06-22,Routine
88,130398,2016-05-13,Routine
88,198986,2015-07-27,Routine
88,83504,2014-06-12,Reinspection
88,174947,2014-06-10,Routine
88,180723,2013-05-29,Routine
88,38617,2012-03-21,Routine
88,74814,2011-01-31,Routine
88,37664,2010-01-26,Routine
88,37169,2009-04-15,Routine
88,6701,2008-04-30,Routine
882,275828,2017-06-28,Routine
882,130020,2015-07-31,Routine
882,83290,2013-10-04,Routine
882,38484,2011-10-28,Routine
882,74713,2009-10-19,Routine
883,259876,2017-06-19,Routine
883,259767,2017-02-28,Routine
883,235837,2016-07-18,Routine
883,235698,2016-02-18,Routine
883,195151,2015-11-16,Routine
883,194986,2015-04-13,Routine
883,171016,2014-11-19,Routine
883,170846,2014-02-11,Routine
883,150824,2013-08-06,Routine
883,150754,2013-03-26,Routine
883,160695,2012-11-13,Routine
883,121882,2012-06-05,Routine
883,62826,2012-03-06,Reinspection
883,121744,2012-02-06,Routine
883,83919,2011-09-15,Routine
883,83785,2011-01-26,Routine
883,83698,2010-06-28,Routine
883,80721,2010-01-28,Routine
883,37313,2009-06-30,Routine
883,54701,2009-03-11,Routine
883,36847,2008-10-27,Routine
883,10883,2008-07-14,Routine
883,14680,2008-02-05,Routine
884,256802,2017-04-07,Routine
884,195262,2016-03-22,Routine
884,215743,2015-06-30,Routine
884,150961,2014-05-29,Routine
884,174814,2013-12-23,Routine
884,74959,2012-05-21,Routine
884,37875,2010-05-07,Routine
884,36876,2008-11-14,Routine
887,235854,2016-08-04,Routine
887,83453,2014-03-26,Routine
887,82846,2012-11-20,Routine
887,37707,2010-02-16,Routine
887,826,2008-01-09,Routine
888,270027,2017-11-02,Routine
888,130221,2015-12-14,Routine
888,83335,2013-11-06,Routine
888,136732,2012-10-02,Routine
888,121696,2011-12-07,Routine
888,85830,2010-12-17,Routine
888,60748,2009-02-25,Routine
888,955,2008-03-06,Routine
890,259932,2017-09-19,Routine
890,130517,2016-09-01,Routine
890,195088,2015-09-17,Routine
